codCliente,codPoliza,Ramo,Y,Salud,Vida,Autos,Cumplimiento,Patrimoniales,Otros
208483,184658,Salud,Autos,1,1,0,0,0,0
208487,196864,Autos,Salud,0,0,1,0,0,0
208487,184626,Salud,Vida,1,0,1,0,0,0
208490,184504,Salud,Autos,1,0,0,0,0,0
208492,183422,Autos,Vida,0,0,1,0,0,0
208492,184691,Vida,Salud,0,1,1,0,0,0
208497,183615,Autos,Vida,0,0,1,0,0,0
208513,184885,Vida,Autos,0,1,0,0,0,0
208513,184102,Autos,Salud,0,1,1,0,0,0
208514,184778,Vida,Salud,0,1,0,0,0,0
208514,184425,Salud,Autos,1,1,0,0,0,0
208521,184933,Vida,Salud,0,1,0,0,0,0
208526,184148,Autos,Vida,0,0,1,0,0,0
208530,184530,Salud,Autos,1,0,0,0,0,0
208531,184608,Salud,Autos,1,0,0,0,0,0
208543,184881,Vida,Autos,0,1,0,0,0,0
208543,183626,Autos,Cumplimiento,0,1,1,0,0,0
208545,184657,Vida,Salud,0,1,0,0,0,0
208547,184914,Vida,Autos,0,1,0,0,0,0
208547,183444,Autos,Salud,0,1,1,0,0,0
208548,183771,Autos,Vida,0,0,1,0,0,0
208549,187442,Patrimoniales,Autos,0,0,0,0,1,0
208565,183392,Autos,Salud,0,0,1,0,0,0
208565,184415,Salud,Vida,1,0,1,0,0,0
208569,183244,Autos,Vida,0,0,1,0,0,0
208569,184948,Vida,Salud,0,1,1,0,0,0
208572,183801,Vida,Autos,0,1,0,0,0,0
208575,184508,Salud,Vida,1,0,0,0,0,0
208667,184966,Salud,Autos,1,0,0,0,0,0
208688,186033,Patrimoniales,Salud,0,0,0,0,1,0
208693,183478,Autos,Salud,0,0,1,0,0,0
208694,183130,Autos,Salud,0,0,1,0,0,0
209058,190743,Vida,Autos,0,1,0,0,0,0
209065,183080,Salud,Vida,1,0,0,0,0,0
209263,183476,Autos,Patrimoniales,0,0,1,0,0,0
209347,183792,Vida,Autos,0,1,0,0,0,0
209428,184982,Autos,Salud,0,0,1,0,0,0
209475,185117,Patrimoniales,Cumplimiento,0,0,0,0,1,0
209508,185170,Patrimoniales,Vida,0,0,0,0,1,0
209510,197049,Vida,Salud,0,1,0,0,0,0
209554,185528,Autos,Patrimoniales,0,0,1,0,0,0
209566,185559,Cumplimiento,Patrimoniales,0,0,0,1,0,0
209920,186550,Cumplimiento,Patrimoniales,0,0,0,1,0,0
209925,186564,Vida,Salud,0,1,0,0,0,0
209945,186609,Autos,Patrimoniales,0,0,1,0,0,0
209945,186689,Patrimoniales,Vida,0,0,1,0,1,0
209946,186794,Vida,Autos,0,1,0,0,0,0
209949,186677,Salud,Autos,1,0,0,0,0,0
209949,186613,Autos,Patrimoniales,1,0,1,0,0,0
209951,186634,Autos,Vida,0,0,1,0,0,0
209955,186619,Autos,Vida,0,0,1,0,0,0
209961,186656,Cumplimiento,Patrimoniales,0,0,0,1,0,0
209961,186658,Patrimoniales,Vida,0,0,0,1,1,0
209961,186769,Vida,Autos,0,1,0,1,1,0
209969,186637,Autos,Vida,0,0,1,0,0,0
209974,186829,Vida,Autos,0,1,0,0,0,0
209977,186862,Vida,Autos,0,1,0,0,0,0
209981,186653,Autos,Vida,0,0,1,0,0,0
209983,186655,Salud,Vida,1,0,0,0,0,0
209986,186660,Salud,Vida,1,0,0,0,0,0
209992,186785,Vida,Patrimoniales,0,1,0,0,0,0
209993,186671,Salud,Vida,1,0,0,0,0,0
209995,186694,Autos,Patrimoniales,0,0,1,0,0,0
210009,186697,Patrimoniales,Salud,0,0,0,0,1,0
210012,186702,Salud,Vida,1,0,0,0,0,0
210016,186706,Salud,Vida,1,0,0,0,0,0
210032,186724,Salud,Vida,1,0,0,0,0,0
210052,186745,Salud,Vida,1,0,0,0,0,0
210083,186787,Vida,Salud,0,1,0,0,0,0
210085,186789,Vida,Autos,0,1,0,0,0,0
210135,186850,Vida,Salud,0,1,0,0,0,0
210335,187081,Autos,Vida,0,0,1,0,0,0
210337,187140,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210344,187163,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210346,187175,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210347,187133,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210348,187137,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210354,187130,Cumplimiento,Autos,0,0,0,1,0,0
210357,187144,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210363,187158,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210600,186990,Autos,Vida,0,0,1,0,0,0
210643,186958,Vida,Salud,0,1,0,0,0,0
210651,186946,Salud,Autos,1,0,0,0,0,0
210655,187371,Autos,Patrimoniales,0,0,1,0,0,0
210663,186930,Vida,Autos,0,1,0,0,0,0
210676,186995,Vida,Autos,0,1,0,0,0,0
210685,187231,Vida,Salud,0,1,0,0,0,0
210690,187194,Patrimoniales,Autos,0,0,0,0,1,0
210691,187218,Salud,Patrimoniales,1,0,0,0,0,0
210691,187201,Patrimoniales,Cumplimiento,1,0,0,0,1,0
210694,186948,Salud,Vida,1,0,0,0,0,0
210705,187257,Vida,Patrimoniales,0,1,0,0,0,0
210712,187197,Patrimoniales,Autos,0,0,0,0,1,0
210714,187020,Vida,Autos,0,1,0,0,0,0
210721,187369,Patrimoniales,Autos,0,0,0,0,1,0
210744,187384,Autos,Vida,0,0,1,0,0,0
210749,186976,Autos,Vida,0,0,1,0,0,0
210749,186977,Vida,Cumplimiento,0,1,1,0,0,0
210781,187260,Vida,Patrimoniales,0,1,0,0,0,0
210793,186972,Vida,Patrimoniales,0,1,0,0,0,0
210797,187108,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210809,187207,Patrimoniales,Autos,0,0,0,0,1,0
210833,186961,Vida,Autos,0,1,0,0,0,0
210839,186966,Autos,Vida,0,0,1,0,0,0
210845,187105,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210856,186937,Salud,Autos,1,0,0,0,0,0
210860,187145,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210899,187221,Salud,Vida,1,0,0,0,0,0
210909,186999,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210914,187375,Patrimoniales,Autos,0,0,0,0,1,0
210914,187381,Autos,Vida,0,0,1,0,1,0
210930,187268,Vida,Autos,0,1,0,0,0,0
211645,187360,Autos,Salud,0,0,1,0,0,0
211820,187016,Autos,Patrimoniales,0,0,1,0,0,0
211829,186983,Vida,Cumplimiento,0,1,0,0,0,0
211836,187029,Cumplimiento,Patrimoniales,0,0,0,1,0,0
211837,187039,Cumplimiento,Patrimoniales,0,0,0,1,0,0
212222,187950,Cumplimiento,Patrimoniales,0,0,0,1,0,0
212226,187961,Cumplimiento,Patrimoniales,0,0,0,1,0,0
212243,187999,Cumplimiento,Patrimoniales,0,0,0,1,0,0
212249,188011,Autos,Salud,0,0,1,0,0,0
212845,190653,Cumplimiento,Patrimoniales,0,0,0,1,0,0
212847,190660,Cumplimiento,Patrimoniales,0,0,0,1,0,0
212848,190662,Cumplimiento,Patrimoniales,0,0,0,1,0,0
212856,190684,Cumplimiento,Patrimoniales,0,0,0,1,0,0
212857,190687,Cumplimiento,Patrimoniales,0,0,0,1,0,0
212865,190700,Cumplimiento,Patrimoniales,0,0,0,1,0,0
212866,190707,Cumplimiento,Patrimoniales,0,0,0,1,0,0
212867,190710,Autos,Patrimoniales,0,0,1,0,0,0
212891,190771,Salud,Patrimoniales,1,0,0,0,0,0
212895,190779,Cumplimiento,Patrimoniales,0,0,0,1,0,0
212905,190895,Autos,Salud,0,0,1,0,0,0
212909,190900,Autos,Vida,0,0,1,0,0,0
212942,195246,Autos,Salud,0,0,1,0,0,0
212960,191199,Cumplimiento,Patrimoniales,0,0,0,1,0,0
212966,191633,Patrimoniales,Vida,0,0,0,0,1,0
212968,200595,Salud,Autos,1,0,0,0,0,0
212996,191286,Vida,Autos,0,1,0,0,0,0
213000,191332,Cumplimiento,Patrimoniales,0,0,0,1,0,0
213015,191408,Cumplimiento,Patrimoniales,0,0,0,1,0,0
213055,191638,Cumplimiento,Patrimoniales,0,0,0,1,0,0
213061,191650,Vida,Salud,0,1,0,0,0,0
213064,192239,Patrimoniales,Vida,0,0,0,0,1,0
213080,193179,Cumplimiento,Salud,0,0,0,1,0,0
213082,191673,Autos,Salud,0,0,1,0,0,0
213089,192766,Autos,Salud,0,0,1,0,0,0
213098,193153,Autos,Patrimoniales,0,0,1,0,0,0
213100,193212,Salud,Patrimoniales,1,0,0,0,0,0
213127,191739,Salud,Patrimoniales,1,0,0,0,0,0
213130,193508,Vida,Patrimoniales,0,1,0,0,0,0
213130,191742,Patrimoniales,Salud,0,1,0,0,1,0
213131,191743,Autos,Vida,0,0,1,0,0,0
213176,193274,Patrimoniales,Salud,0,0,0,0,1,0
213203,191827,Vida,Salud,0,1,0,0,0,0
213229,191854,Vida,Salud,0,1,0,0,0,0
213239,191866,Salud,Vida,1,0,0,0,0,0
213239,193498,Vida,Autos,1,1,0,0,0,0
213256,193540,Vida,Salud,0,1,0,0,0,0
213271,191903,Vida,Salud,0,1,0,0,0,0
213292,191928,Salud,Vida,1,0,0,0,0,0
213317,191960,Salud,Vida,1,0,0,0,0,0
213342,191987,Salud,Vida,1,0,0,0,0,0
213376,192023,Vida,Salud,0,1,0,0,0,0
213386,192035,Salud,Vida,1,0,0,0,0,0
213394,192046,Salud,Vida,1,0,0,0,0,0
213409,192061,Vida,Salud,0,1,0,0,0,0
213422,192075,Salud,Vida,1,0,0,0,0,0
213438,192094,Vida,Salud,0,1,0,0,0,0
213486,192146,Vida,Autos,0,1,0,0,0,0
213487,192147,Salud,Patrimoniales,1,0,0,0,0,0
213518,192182,Salud,Vida,1,0,0,0,0,0
213529,223148,Vida,Salud,0,1,0,0,0,0
213543,193320,Salud,Cumplimiento,1,0,0,0,0,0
213543,192208,Cumplimiento,Autos,1,0,0,1,0,0
213639,192345,Autos,Salud,0,0,1,0,0,0
213724,193160,Patrimoniales,Autos,0,0,0,0,1,0
213743,192494,Autos,Salud,0,0,1,0,0,0
213764,192519,Autos,Patrimoniales,0,0,1,0,0,0
213764,194498,Patrimoniales,Vida,0,0,1,0,1,0
213765,192520,Autos,Vida,0,0,1,0,0,0
214217,192997,Vida,Salud,0,1,0,0,0,0
214222,193018,Cumplimiento,Patrimoniales,0,0,0,1,0,0
214285,193087,Vida,Patrimoniales,0,1,0,0,0,0
214304,193121,Autos,Patrimoniales,0,0,1,0,0,0
214310,193136,Autos,Vida,0,0,1,0,0,0
214311,194014,Patrimoniales,Autos,0,0,0,0,1,0
214319,193264,Vida,Autos,0,1,0,0,0,0
214322,193156,Cumplimiento,Patrimoniales,0,0,0,1,0,0
214323,193157,Cumplimiento,Patrimoniales,0,0,0,1,0,0
214329,193168,Cumplimiento,Salud,0,0,0,1,0,0
214331,193246,Vida,Patrimoniales,0,1,0,0,0,0
214333,193177,Cumplimiento,Patrimoniales,0,0,0,1,0,0
214343,193191,Cumplimiento,Vida,0,0,0,1,0,0
214364,193216,Salud,Autos,1,0,0,0,0,0
214369,193221,Salud,Autos,1,0,0,0,0,0
214373,193225,Salud,Autos,1,0,0,0,0,0
214374,193226,Salud,Autos,1,0,0,0,0,0
214390,194229,Autos,Vida,0,0,1,0,0,0
214430,193523,Vida,Salud,0,1,0,0,0,0
214475,193383,Salud,Vida,1,0,0,0,0,0
214487,193397,Salud,Autos,1,0,0,0,0,0
214588,193584,Salud,Vida,1,0,0,0,0,0
214731,193604,Patrimoniales,Cumplimiento,0,0,0,0,1,0
214747,193711,Patrimoniales,Autos,0,0,0,0,1,0
214770,193796,Cumplimiento,Patrimoniales,0,0,0,1,0,0
216870,193888,Cumplimiento,Patrimoniales,0,0,0,1,0,0
217097,194206,Vida,Autos,0,1,0,0,0,0
217149,194286,Vida,Patrimoniales,0,1,0,0,0,0
217163,194326,Patrimoniales,Vida,0,0,0,0,1,0
217193,194370,Autos,Vida,0,0,1,0,0,0
217257,194478,Vida,Autos,0,1,0,0,0,0
217287,212068,Vida,Salud,0,1,0,0,0,0
217287,211746,Salud,Autos,1,1,0,0,0,0
217291,194934,Cumplimiento,Patrimoniales,0,0,0,1,0,0
217305,195186,Cumplimiento,Patrimoniales,0,0,0,1,0,0
217307,194977,Salud,Autos,1,0,0,0,0,0
217341,195051,Vida,Patrimoniales,0,1,0,0,0,0
217379,195144,Autos,Patrimoniales,0,0,1,0,0,0
217401,195175,Vida,Patrimoniales,0,1,0,0,0,0
217404,195181,Cumplimiento,Patrimoniales,0,0,0,1,0,0
217407,195184,Cumplimiento,Patrimoniales,0,0,0,1,0,0
217411,195196,Salud,Autos,1,0,0,0,0,0
217416,195208,Autos,Vida,0,0,1,0,0,0
217424,195449,Patrimoniales,Vida,0,0,0,0,1,0
217441,195307,Autos,Vida,0,0,1,0,0,0
217441,195306,Vida,Salud,0,1,1,0,0,0
217466,195420,Vida,Salud,0,1,0,0,0,0
217466,195416,Salud,Patrimoniales,1,1,0,0,0,0
217492,195502,Autos,Vida,0,0,1,0,0,0
217507,195639,Salud,Autos,1,0,0,0,0,0
217507,195539,Autos,Vida,1,0,1,0,0,0
217508,195540,Autos,Vida,0,0,1,0,0,0
217509,195541,Patrimoniales,Vida,0,0,0,0,1,0
217542,195579,Salud,Vida,1,0,0,0,0,0
217542,196461,Vida,Patrimoniales,1,1,0,0,0,0
217543,195582,Salud,Vida,1,0,0,0,0,0
217609,195673,Autos,Salud,0,0,1,0,0,0
217611,195677,Vida,Salud,0,1,0,0,0,0
217619,195686,Salud,Vida,1,0,0,0,0,0
217621,195691,Salud,Vida,1,0,0,0,0,0
217623,195694,Salud,Patrimoniales,1,0,0,0,0,0
217624,195696,Salud,Vida,1,0,0,0,0,0
217680,196390,Cumplimiento,Salud,0,0,0,1,0,0
217683,195758,Salud,Vida,1,0,0,0,0,0
217686,195763,Salud,Vida,1,0,0,0,0,0
217704,196477,Vida,Salud,0,1,0,0,0,0
217745,195827,Salud,Cumplimiento,1,0,0,0,0,0
217766,195851,Salud,Vida,1,0,0,0,0,0
217786,195875,Salud,Vida,1,0,0,0,0,0
217796,195888,Vida,Salud,0,1,0,0,0,0
217807,195902,Vida,Salud,0,1,0,0,0,0
217839,195943,Vida,Salud,0,1,0,0,0,0
217852,195958,Salud,Vida,1,0,0,0,0,0
217899,196013,Vida,Salud,0,1,0,0,0,0
217930,196053,Vida,Salud,0,1,0,0,0,0
217930,196051,Salud,Patrimoniales,1,1,0,0,0,0
217934,196059,Salud,Vida,1,0,0,0,0,0
217942,196067,Salud,Autos,1,0,0,0,0,0
217979,196393,Cumplimiento,Patrimoniales,0,0,0,1,0,0
218031,196163,Vida,Autos,0,1,0,0,0,0
218056,196191,Salud,Vida,1,0,0,0,0,0
218065,196201,Vida,Salud,0,1,0,0,0,0
218314,196627,Salud,Vida,1,0,0,0,0,0
218410,196729,Salud,Vida,1,0,0,0,0,0
218415,196631,Cumplimiento,Patrimoniales,0,0,0,1,0,0
218420,196638,Cumplimiento,Patrimoniales,0,0,0,1,0,0
219850,196913,Cumplimiento,Patrimoniales,0,0,0,1,0,0
219870,196970,Vida,Autos,0,1,0,0,0,0
219878,207100,Salud,Autos,1,0,0,0,0,0
219892,197063,Cumplimiento,Patrimoniales,0,0,0,1,0,0
219922,197138,Salud,Vida,1,0,0,0,0,0
219926,197144,Cumplimiento,Patrimoniales,0,0,0,1,0,0
219935,197186,Patrimoniales,Vida,0,0,0,0,1,0
219955,197239,Autos,Vida,0,0,1,0,0,0
220000,198226,Cumplimiento,Patrimoniales,0,0,0,1,0,0
220029,210640,Vida,Autos,0,1,0,0,0,0
220029,198808,Autos,Salud,0,1,1,0,0,0
220033,198958,Vida,Autos,0,1,0,0,0,0
220033,199011,Autos,Patrimoniales,0,1,1,0,0,0
220037,198839,Patrimoniales,Cumplimiento,0,0,0,0,1,0
220037,199233,Cumplimiento,Autos,0,0,0,1,1,0
220046,199226,Patrimoniales,Autos,0,0,0,0,1,0
220061,219132,Autos,Patrimoniales,0,0,1,0,0,0
220061,199232,Patrimoniales,Vida,0,0,1,0,1,0
220090,199216,Patrimoniales,Salud,0,0,0,0,1,0
220092,219131,Patrimoniales,Vida,0,0,0,0,1,0
220101,199243,Patrimoniales,Vida,0,0,0,0,1,0
220102,198953,Autos,Salud,0,0,1,0,0,0
220103,199214,Patrimoniales,Autos,0,0,0,0,1,0
220105,199241,Patrimoniales,Salud,0,0,0,0,1,0
220110,198965,Salud,Patrimoniales,1,0,0,0,0,0
220115,198974,Cumplimiento,Patrimoniales,0,0,0,1,0,0
220116,198976,Salud,Vida,1,0,0,0,0,0
220146,199220,Patrimoniales,Autos,0,0,0,0,1,0
220146,199020,Autos,Salud,0,0,1,0,1,0
220166,199234,Patrimoniales,Salud,0,0,0,0,1,0
220166,199254,Salud,Autos,1,0,0,0,1,0
220327,199206,Cumplimiento,Patrimoniales,0,0,0,1,0,0
220343,199229,Cumplimiento,Patrimoniales,0,0,0,1,0,0
220344,199230,Patrimoniales,Vida,0,0,0,0,1,0
220348,219128,Autos,Patrimoniales,0,0,1,0,0,0
220366,199265,Patrimoniales,Vida,0,0,0,0,1,0
220529,199369,Cumplimiento,Patrimoniales,0,0,0,1,0,0
220558,199469,Cumplimiento,Patrimoniales,0,0,0,1,0,0
220559,199472,Cumplimiento,Patrimoniales,0,0,0,1,0,0
220567,201831,Cumplimiento,Patrimoniales,0,0,0,1,0,0
220567,199479,Patrimoniales,Autos,0,0,0,1,1,0
220567,201701,Autos,Salud,0,0,1,1,1,0
220569,199483,Autos,Salud,0,0,1,0,0,0
220572,199487,Autos,Vida,0,0,1,0,0,0
220572,202339,Vida,Salud,0,1,1,0,0,0
220575,199490,Autos,Patrimoniales,0,0,1,0,0,0
220576,201057,Autos,Patrimoniales,0,0,1,0,0,0
220578,199493,Autos,Salud,0,0,1,0,0,0
220598,199515,Vida,Salud,0,1,0,0,0,0
220609,206699,Autos,Patrimoniales,0,0,1,0,0,0
220614,199820,Cumplimiento,Patrimoniales,0,0,0,1,0,0
220647,199827,Cumplimiento,Patrimoniales,0,0,0,1,0,0
220719,199886,Vida,Autos,0,1,0,0,0,0
220879,199911,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221033,200160,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221044,200318,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221045,200329,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221080,200444,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221109,200509,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221112,200513,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221114,200522,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221128,200560,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221129,200561,Patrimoniales,Salud,0,0,0,0,1,0
221133,200575,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221134,200579,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221147,200826,Autos,Cumplimiento,0,0,1,0,0,0
221166,200694,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221174,200719,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221192,201090,Vida,Salud,0,1,0,0,0,0
221220,200891,Patrimoniales,Salud,0,0,0,0,1,0
221273,201050,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221282,201198,Salud,Autos,1,0,0,0,0,0
221282,202402,Autos,Vida,1,0,1,0,0,0
221287,202407,Autos,Patrimoniales,0,0,1,0,0,0
221288,201893,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221288,202408,Patrimoniales,Vida,0,0,0,1,1,0
221288,201173,Vida,Salud,0,1,0,1,1,0
221289,202176,Salud,Autos,1,0,0,0,0,0
221293,202413,Patrimoniales,Vida,0,0,0,0,1,0
221300,202420,Autos,Vida,0,0,1,0,0,0
221300,205969,Vida,Salud,0,1,1,0,0,0
221301,201240,Salud,Autos,1,0,0,0,0,0
221305,201064,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221306,201066,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221314,201848,Cumplimiento,Vida,0,0,0,1,0,0
221314,201276,Vida,Autos,0,1,0,1,0,0
221316,201109,Patrimoniales,Vida,0,0,0,0,1,0
221318,201111,Patrimoniales,Vida,0,0,0,0,1,0
221318,201300,Vida,Salud,0,1,0,0,1,0
221324,201118,Patrimoniales,Vida,0,0,0,0,1,0
221328,201122,Patrimoniales,Vida,0,0,0,0,1,0
221330,201681,Autos,Cumplimiento,0,0,1,0,0,0
221331,201565,Salud,Patrimoniales,1,0,0,0,0,0
221331,201976,Patrimoniales,Vida,1,0,0,0,1,0
221338,202048,Salud,Patrimoniales,1,0,0,0,0,0
221338,201135,Patrimoniales,Vida,1,0,0,0,1,0
221343,201140,Salud,Patrimoniales,1,0,0,0,0,0
221345,201888,Cumplimiento,Vida,0,0,0,1,0,0
221346,201679,Autos,Vida,0,0,1,0,0,0
221347,201144,Vida,Salud,0,1,0,0,0,0
221347,202072,Salud,Patrimoniales,1,1,0,0,0,0
221349,201146,Vida,Patrimoniales,0,1,0,0,0,0
221350,201671,Autos,Patrimoniales,0,0,1,0,0,0
221350,219647,Patrimoniales,Salud,0,0,1,0,1,0
221357,201162,Vida,Salud,0,1,0,0,0,0
221360,201984,Patrimoniales,Salud,0,0,0,0,1,0
221362,201846,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221362,202028,Patrimoniales,Vida,0,0,0,1,1,0
221365,201170,Vida,Salud,0,1,0,0,0,0
221370,201904,Patrimoniales,Vida,0,0,0,0,1,0
221371,202049,Salud,Vida,1,0,0,0,0,0
221374,201189,Vida,Patrimoniales,0,1,0,0,0,0
221378,201196,Vida,Salud,0,1,0,0,0,0
221381,201956,Patrimoniales,Vida,0,0,0,0,1,0
221381,201202,Vida,Salud,0,1,0,0,1,0
221405,201227,Vida,Patrimoniales,0,1,0,0,0,0
221407,201228,Vida,Salud,0,1,0,0,0,0
221408,201230,Salud,Vida,1,0,0,0,0,0
221412,201235,Salud,Vida,1,0,0,0,0,0
221413,201236,Vida,Salud,0,1,0,0,0,0
221414,201239,Vida,Salud,0,1,0,0,0,0
221418,201245,Salud,Vida,1,0,0,0,0,0
221420,201247,Vida,Salud,0,1,0,0,0,0
221428,201257,Salud,Vida,1,0,0,0,0,0
221435,201264,Salud,Patrimoniales,1,0,0,0,0,0
221437,201270,Salud,Vida,1,0,0,0,0,0
221457,202296,Vida,Salud,0,1,0,0,0,0
221462,201672,Autos,Patrimoniales,0,0,1,0,0,0
221462,201959,Patrimoniales,Vida,0,0,1,0,1,0
221462,202284,Vida,Salud,0,1,1,0,1,0
221467,201873,Cumplimiento,Salud,0,0,0,1,0,0
221467,202158,Salud,Vida,1,0,0,1,0,0
221467,201316,Vida,Patrimoniales,1,1,0,1,0,0
221470,201319,Vida,Otros,0,1,0,0,0,0
221518,201369,Salud,Patrimoniales,1,0,0,0,0,0
221518,201978,Patrimoniales,Autos,1,0,0,0,1,0
221548,201996,Patrimoniales,Vida,0,0,0,0,1,0
221550,201407,Vida,Salud,0,1,0,0,0,0
221550,202077,Salud,Autos,1,1,0,0,0,0
221553,202334,Vida,Patrimoniales,0,1,0,0,0,0
221579,201445,Vida,Salud,0,1,0,0,0,0
221585,201847,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221585,201998,Patrimoniales,Salud,0,0,0,1,1,0
221585,201456,Salud,Autos,1,0,0,1,1,0
221590,201463,Vida,Salud,0,1,0,0,0,0
221610,201487,Vida,Salud,0,1,0,0,0,0
221614,201491,Vida,Patrimoniales,0,1,0,0,0,0
221650,201695,Autos,Cumplimiento,0,0,1,0,0,0
221650,201943,Cumplimiento,Vida,0,0,1,1,0,0
221707,201590,Salud,Vida,1,0,0,0,0,0
221753,201650,Autos,Vida,0,0,1,0,0,0
221770,201834,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221779,202000,Patrimoniales,Autos,0,0,0,0,1,0
221786,201945,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221787,201840,Cumplimiento,Vida,0,0,0,1,0,0
221787,202293,Vida,Patrimoniales,0,1,0,1,0,0
221787,202005,Patrimoniales,Salud,0,1,0,1,1,0
221793,201926,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221806,201866,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221811,201940,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221817,201899,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221821,201919,Cumplimiento,Patrimoniales,0,0,0,1,0,0
222700,202326,Vida,Autos,0,1,0,0,0,0
222743,201960,Patrimoniales,Vida,0,0,0,0,1,0
224121,201683,Autos,Salud,0,0,1,0,0,0
224347,201957,Patrimoniales,Vida,0,0,0,0,1,0
224508,201937,Patrimoniales,Salud,0,0,0,0,1,0
224508,202187,Salud,Vida,1,0,0,0,1,0
224648,202342,Vida,Patrimoniales,0,1,0,0,0,0
225341,202457,Cumplimiento,Patrimoniales,0,0,0,1,0,0
225380,202480,Cumplimiento,Patrimoniales,0,0,0,1,0,0
225381,202481,Cumplimiento,Patrimoniales,0,0,0,1,0,0
225383,202467,Cumplimiento,Patrimoniales,0,0,0,1,0,0
225480,202519,Salud,Vida,1,0,0,0,0,0
225907,202582,Cumplimiento,Patrimoniales,0,0,0,1,0,0
225913,202680,Cumplimiento,Patrimoniales,0,0,0,1,0,0
225914,202684,Cumplimiento,Patrimoniales,0,0,0,1,0,0
225928,202805,Cumplimiento,Patrimoniales,0,0,0,1,0,0
226053,202787,Cumplimiento,Patrimoniales,0,0,0,1,0,0
226108,202906,Patrimoniales,Autos,0,0,0,0,1,0
226109,205858,Patrimoniales,Vida,0,0,0,0,1,0
226154,206314,Patrimoniales,Autos,0,0,0,0,1,0
226154,205791,Autos,Salud,0,0,1,0,1,0
226158,202928,Salud,Cumplimiento,1,0,0,0,0,0
226158,221737,Cumplimiento,Otros,1,0,0,1,0,0
226158,221735,Otros,Autos,1,0,0,1,0,1
226159,216952,Patrimoniales,Autos,0,0,0,0,1,0
226159,205771,Autos,Salud,0,0,1,0,1,0
226160,222346,Cumplimiento,Vida,0,0,0,1,0,0
226164,221921,Vida,Patrimoniales,0,1,0,0,0,0
226168,202942,Vida,Patrimoniales,0,1,0,0,0,0
226168,202939,Patrimoniales,Autos,0,1,0,0,1,0
226171,222347,Cumplimiento,Autos,0,0,0,1,0,0
226171,224827,Autos,Otros,0,0,1,1,0,0
226171,224828,Otros,Patrimoniales,0,0,1,1,0,1
226173,221436,Autos,Otros,0,0,1,0,0,0
226173,221435,Otros,Patrimoniales,0,0,1,0,0,1
226173,221443,Patrimoniales,Vida,0,0,1,0,1,1
226173,221439,Vida,Cumplimiento,0,1,1,0,1,1
226177,202952,Salud,Autos,1,0,0,0,0,0
226180,202955,Vida,Patrimoniales,0,1,0,0,0,0
226183,205825,Cumplimiento,Otros,0,0,0,1,0,0
226183,222021,Otros,Autos,0,0,0,1,0,1
226184,202960,Vida,Autos,0,1,0,0,0,0
226185,206400,Autos,Vida,0,0,1,0,0,0
226187,202963,Vida,Autos,0,1,0,0,0,0
226188,202964,Vida,Autos,0,1,0,0,0,0
226189,202966,Patrimoniales,Cumplimiento,0,0,0,0,1,0
226206,202984,Cumplimiento,Patrimoniales,0,0,0,1,0,0
226209,203026,Patrimoniales,Vida,0,0,0,0,1,0
226209,203080,Vida,Salud,0,1,0,0,1,0
226209,202995,Salud,Autos,1,1,0,0,1,0
226220,203082,Vida,Salud,0,1,0,0,0,0
226224,203028,Patrimoniales,Vida,0,0,0,0,1,0
226225,203032,Patrimoniales,Salud,0,0,0,0,1,0
226226,203036,Autos,Salud,0,0,1,0,0,0
